Найменування банку,Вид рахунку,Номер рахунку,Сума коштів,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Дата,Квартал,Рік
"Рівненська філія КБ ""Приватбанк""",Поточний,UA083333910000026004054716233,8998.75,СИЛА ЛЮДЕЙ,ВАРАСЬКА МІСЬКА організація,40220555,Рівненська обл.,2021-03-31,1,2021
Приват банк,Поточний рахунок,UA113052990000026003036216794,5558.76,СИЛА ЛЮДЕЙ,КИЇВСЬКА МІСЬКА організація,39989915,м.Київ,2021-03-31,1,2021
Приват банк,Поточний рахунок,UA213052990000026009026202712,178.83,СИЛА ЛЮДЕЙ,КИЇВСЬКА МІСЬКА організація,39989915,м.Київ,2021-03-31,1,2021
СФ КБ Приватбанк,Поточний рахунок,UA613375460000026009055020252,0.00,СИЛА ЛЮДЕЙ,СУМСЬКА ОБЛАСНА організація,40335165,Сумська обл.,2021-03-31,1,2021
"Тернопільська філія АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA293387830000026001055129857,0.00,СИЛА ЛЮДЕЙ,ЧОРТКІВСЬКА МІСЬКА організація,39921438,Тернопільська обл.,2021-03-31,1,2021
"Тернопільська філія АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA423387830000026000055128008,11028.00,СИЛА ЛЮДЕЙ,ЧОРТКІВСЬКА РАЙОННА організація,39921464,Тернопільська обл.,2021-03-31,1,2021
ПАТ КБ «ПриватБанк»,Поточний рахунок,UA173052990000026000010400723,255459.14,СИЛА ЛЮДЕЙ,КРИВОРІЗЬКА МІСЬКА організація,40009611,Дніпропетровська обл.,2021-03-31,1,2021
ПАТ КБ «ПриватБанк»,Поточний рахунок,UA263057500000026008053509413,0.00,СИЛА ЛЮДЕЙ,КРИВОРІЗЬКА МІСЬКА організація,40009611,Дніпропетровська обл.,2021-03-31,1,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA573375460000026000055022958,0.00,СИЛА ЛЮДЕЙ,ГЛУХІВСЬКА МІСЬКА організація,40496853,Сумська обл.,2021-03-31,1,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA173375460000026005055017106,7020.00,СИЛА ЛЮДЕЙ,ТРОСТЯНЕЦЬКА РАЙОННА організація,39713177,Сумська обл.,2021-03-31,1,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA533052990000026004000117163,314.76,СИЛА ЛЮДЕЙ,БОРИСПІЛЬСЬКА МІСЬКА організація,39993209,Київська обл.,2021-03-31,1,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA983052990000026001030108952,214.00,СИЛА ЛЮДЕЙ,БІЛОЦЕРКІВСЬКА МІСЬКА організація,39963846,Київська обл.,2021-03-31,1,2021
Приват банк,Поточний рахунок,UA753052990000026049006207128,0.00,СИЛА ЛЮДЕЙ,ПЕЧЕРСЬКА РАЙОННА організація,40578087,м.Київ,2021-03-31,1,2021
Приват банк,Поточний рахунок,UA163052990000020634046204495,0.00,СИЛА ЛЮДЕЙ,ПЕЧЕРСЬКА РАЙОННА організація,40578087,м.Київ,2021-03-31,1,2021
Приват банк,Поточний рахунок,UA983052990000026074006214788,0.00,СИЛА ЛЮДЕЙ,ПЕЧЕРСЬКА РАЙОННА організація,40578087,м.Київ,2021-03-31,1,2021
Приват банк,Поточний рахунок,UA633052990000026008036200459,0.00,СИЛА ЛЮДЕЙ,ПЕЧЕРСЬКА РАЙОННА організація,40578087,м.Київ,2021-03-31,1,2021
Приват банк,Поточний рахунок,UA243052990000020682016201492,0.00,СИЛА ЛЮДЕЙ,ПЕЧЕРСЬКА РАЙОННА організація,40578087,м.Київ,2021-03-31,1,2021
Приват банк,Поточний рахунок,UA743052990000020683046203919,0.00,СИЛА ЛЮДЕЙ,ПЕЧЕРСЬКА РАЙОННА організація,40578087,м.Київ,2021-03-31,1,2021
Приват банк,Поточний рахунок,UA253052990000026079046214561,0.00,СИЛА ЛЮДЕЙ,ПЕЧЕРСЬКА РАЙОННА організація,40578087,м.Київ,2021-03-31,1,2021
Приват банк,Поточний рахунок,UA203052990000035701006205482,0.00,СИЛА ЛЮДЕЙ,ПЕЧЕРСЬКА РАЙОННА організація,40578087,м.Київ,2021-03-31,1,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA663206490000026001052734467,81.00,СИЛА ЛЮДЕЙ,КОЗЯТИНСЬКА МІСЬКА організація,40158697,Вінницька обл.,2021-03-31,1,2021
АТ КБ Приватбанк,Поточний рахунок,UA873133990000026000055716739,375.10,СИЛА ЛЮДЕЙ,ЗАПОРІЗЬКА МІСЬКА організація,40031212,Запорізька обл.,2021-03-31,1,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA583052990000026006015112720,104.00,СИЛА ЛЮДЕЙ,КІРОВОГРАДСЬКА ОБЛАСНА організація,40022674,Кіровоградська обл.,2021-03-31,1,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA283052990000026006025103581,0.00,СИЛА ЛЮДЕЙ,КІРОВОГРАДСЬКА ОБЛАСНА організація,40022674,Кіровоградська обл.,2021-03-31,1,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA083218420000026006030101838,0.00,СИЛА ЛЮДЕЙ,ОБУХІВСЬКА МІСЬКА організація,40053477,Київська обл.,2021-03-31,1,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA343052990000026006010102229,247.00,СИЛА ЛЮДЕЙ,ОБУХІВСЬКА МІСЬКА організація,40053477,Київська обл.,2021-03-31,1,2021
"Ат КБ ""Приватбанк""",Поточний рахунок,UA923387830000026005055131982,1002.82,СИЛА ЛЮДЕЙ,ТЕРНОПІЛЬСЬКА МІСЬКА організація,40053063,Тернопільська обл.,2021-03-31,1,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA803057500000026001053538652,0.00,СИЛА ЛЮДЕЙ,Центральний офіс,39378656,Україна,2021-03-31,1,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA073218420000026006020102126,30.00,СИЛА ЛЮДЕЙ,Центральний офіс,39378656,Україна,2021-03-31,1,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA593354290000026000054026152,66395.00,СИЛА ЛЮДЕЙ,Центральний офіс,39378656,Україна,2021-03-31,1,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA553206490000026000052688042,7.71,СИЛА ЛЮДЕЙ,Центральний офіс,39378656,Україна,2021-03-31,1,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA773206490000026009052626812,163.66,СИЛА ЛЮДЕЙ,Центральний офіс,39378656,Україна,2021-03-31,1,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA883206490000026002052633448,53.96,СИЛА ЛЮДЕЙ,Центральний офіс,39378656,Україна,2021-03-31,1,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA973206490000026009052644106,140.00,СИЛА ЛЮДЕЙ,Центральний офіс,39378656,Україна,2021-03-31,1,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA123206490000026006052628084,2647.78,СИЛА ЛЮДЕЙ,Центральний офіс,39378656,Україна,2021-03-31,1,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA203206490000026000052634643,300.00,СИЛА ЛЮДЕЙ,Центральний офіс,39378656,Україна,2021-03-31,1,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA683206490000026002052638755,10746.07,СИЛА ЛЮДЕЙ,Центральний офіс,39378656,Україна,2021-03-31,1,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA273206490000026000052636845,15449.05,СИЛА ЛЮДЕЙ,Центральний офіс,39378656,Україна,2021-03-31,1,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA043206490000026004052662343,0.00,СИЛА ЛЮДЕЙ,Центральний офіс,39378656,Україна,2021-03-31,1,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA723154050000026009052338429,160.00,СИЛА ЛЮДЕЙ,Центральний офіс,39378656,Україна,2021-03-31,1,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA503387830000026001055143059,98.99,СИЛА ЛЮДЕЙ,Центральний офіс,39378656,Україна,2021-03-31,1,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA033366770000026000052549004,2096.00,СИЛА ЛЮДЕЙ,Центральний офіс,39378656,Україна,2021-03-31,1,2021
"Тернопільська філія АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA293387830000026001055129857,1.00,СИЛА ЛЮДЕЙ,ЧОРТКІВСЬКА МІСЬКА організація,39921438,Тернопільська обл.,2021-12-31,4,2021
"Тернопільська філія АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA423387830000026000055128008,0.00,СИЛА ЛЮДЕЙ,ЧОРТКІВСЬКА РАЙОННА організація,39921464,Тернопільська обл.,2021-12-31,4,2021
СФ КБ Приватбанк,Поточний рахунок,UA613375460000026009055020252,0.00,СИЛА ЛЮДЕЙ,СУМСЬКА ОБЛАСНА організація,40335165,Сумська обл.,2021-12-31,4,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA533052990000026004000117163,0.00,СИЛА ЛЮДЕЙ,БОРИСПІЛЬСЬКА МІСЬКА організація,39993209,Київська обл.,2021-12-31,4,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA793052990000026008030702793,8998.75,СИЛА ЛЮДЕЙ,ВАРАСЬКА МІСЬКА організація,40220555,Рівненська обл.,2021-12-31,4,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA983052990000026001030108952,0.00,СИЛА ЛЮДЕЙ,БІЛОЦЕРКІВСЬКА МІСЬКА організація,39963846,Київська обл.,2021-12-31,4,2021
ПРИВАТБАНК,Поточний рахунок,UA113052990000026003036216794,5258.76,СИЛА ЛЮДЕЙ,КИЇВСЬКА МІСЬКА організація,39989915,м.Київ,2021-12-31,4,2021
ПРИВАТБАНК,Поточний рахунок,UA213052990000026009026202712,0.00,СИЛА ЛЮДЕЙ,КИЇВСЬКА МІСЬКА організація,39989915,м.Київ,2021-12-31,4,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA173052990000026000010400723,72118.23,СИЛА ЛЮДЕЙ,КРИВОРІЗЬКА МІСЬКА організація,40009611,Дніпропетровська обл.,2021-12-31,4,2021
