Найменування банку,Вид рахунку,Номер рахунку,Сума коштів,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Дата,Квартал,Рік
"АТ ""Райффайзен банк Аваль""",поточний рахунок,26006580179,"1915381,12",Радикальна партія Олега Ляшка,Центральний офіс,37279703,Україна,2019-03-31,1,2019
"АТ ""Райффайзен банк Аваль""",поточний рахунок,2604876705,0,Радикальна партія Олега Ляшка,Центральний офіс,37279703,Україна,2019-03-31,1,2019
"АТ ""Райффайзен банк Аваль""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26009580176,"1735262,57",Радикальна партія Олега Ляшка,Центральний офіс,37279703,Україна,2019-03-31,1,2019
"АТ ""Райффайзен банк Аваль""",поточний рахунок,26006580179,"3486984,78",Радикальна партія Олега Ляшка,Центральний офіс,37279703,Україна,2019-06-30,2,2019
"АТ ""Райффайзен банк Аваль""",поточний рахунок,2604876705,0,Радикальна партія Олега Ляшка,Центральний офіс,37279703,Україна,2019-06-30,2,2019
"АТ ""Райффайзен банк Аваль""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26009580176,"1917043,96",Радикальна партія Олега Ляшка,Центральний офіс,37279703,Україна,2019-06-30,2,2019
"АТ ""Райффайзен банк Аваль""",поточний рахунок,26006580179,"3456,59",Радикальна партія Олега Ляшка,Центральний офіс,37279703,Україна,2019-09-30,3,2019
"АТ ""Райффайзен банк Аваль""",поточний рахунок,2604876705,0,Радикальна партія Олега Ляшка,Центральний офіс,37279703,Україна,2019-09-30,3,2019
"АТ ""Райффайзен банк Аваль""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26009580176,"836686,84",Радикальна партія Олега Ляшка,Центральний офіс,37279703,Україна,2019-09-30,3,2019
"АТ ""Райффайзен банк Аваль""",поточний рахунок,26006580179,"1972,35",Радикальна партія Олега Ляшка,Центральний офіс,37279703,Україна,2019-12-31,4,2019
"АТ ""Райффайзен банк Аваль""",поточний рахунок,2604876705,"21958,2",Радикальна партія Олега Ляшка,Центральний офіс,37279703,Україна,2019-12-31,4,2019
"АТ ""Райффайзен банк Аваль""",рахунок виборчого фонду кандидата,264181000004,"9208,6",Радикальна партія Олега Ляшка,Центральний офіс,37279703,Україна,2019-12-31,4,2019
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26430055300737,"647,7",Радикальна партія Олега Ляшка,Центральний офіс,37279703,Україна,2019-12-31,4,2019
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26439055800910,"23,72",Радикальна партія Олега Ляшка,Центральний офіс,37279703,Україна,2019-12-31,4,2019
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26438052900192,1048,Радикальна партія Олега Ляшка,Центральний офіс,37279703,Україна,2019-12-31,4,2019
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26435053700950,"13461,7",Радикальна партія Олега Ляшка,Центральний офіс,37279703,Україна,2019-12-31,4,2019
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26436053700379,"72,66",Радикальна партія Олега Ляшка,Центральний офіс,37279703,Україна,2019-12-31,4,2019
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26435054200307,3952,Радикальна партія Олега Ляшка,Центральний офіс,37279703,Україна,2019-12-31,4,2019
