Найменування банку,Вид рахунку,Номер рахунку,Сума коштів,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Дата,Квартал,Рік
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004052741642,"23943,86",Українське обʼєднання патріотів – УКРОП,Центральний офіс,39479782,Україна,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002055324323,"2136,23",Українське обʼєднання патріотів – УКРОП,Вінницька обласна організація,39901123,Вінницька область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26055055311606,"3,39",Українське обʼєднання патріотів – УКРОП,Вінницька обласна організація,39901123,Вінницька область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26425055301161,0,Українське обʼєднання патріотів – УКРОП,Вінницька обласна організація,39901123,Вінницька область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26426055300796,0,Українське обʼєднання патріотів – УКРОП,Вінницька обласна організація,39901123,Вінницька область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007055507180,"5135,01",Українське обʼєднання патріотів – УКРОП,Волинська обласна організація,39946248,Волинська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26439055501549,0,Українське обʼєднання патріотів – УКРОП,Волинська обласна організація,39946248,Волинська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26436055500071,0,Українське обʼєднання патріотів – УКРОП,Волинська обласна організація,39946248,Волинська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26433055500364,0,Українське обʼєднання патріотів – УКРОП,Волинська обласна організація,39946248,Волинська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26438055502519,0,Українське обʼєднання патріотів – УКРОП,Волинська обласна організація,39946248,Волинська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26439055500960,0,Українське обʼєднання патріотів – УКРОП,Волинська обласна організація,39946248,Волинська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26439055500153,0,Українське обʼєднання патріотів – УКРОП,Волинська обласна організація,39946248,Волинська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26437055500865,0,Українське обʼєднання патріотів – УКРОП,Волинська обласна організація,39946248,Волинська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26436055500930,0,Українське обʼєднання патріотів – УКРОП,Волинська обласна організація,39946248,Волинська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26437055500939,0,Українське обʼєднання патріотів – УКРОП,Волинська обласна організація,39946248,Волинська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26439055500896,0,Українське обʼєднання патріотів – УКРОП,Волинська обласна організація,39946248,Волинська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26437055500917,0,Українське обʼєднання патріотів – УКРОП,Волинська обласна організація,39946248,Волинська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26437055501808,0,Українське обʼєднання патріотів – УКРОП,Волинська обласна організація,39946248,Волинська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26431055501677,0,Українське обʼєднання патріотів – УКРОП,Волинська обласна організація,39946248,Волинська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26438055500303,0,Українське обʼєднання патріотів – УКРОП,Волинська обласна організація,39946248,Волинська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26435055501703,0,Українське обʼєднання патріотів – УКРОП,Волинська обласна організація,39946248,Волинська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26439055500089,0,Українське обʼєднання патріотів – УКРОП,Волинська обласна організація,39946248,Волинська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26436055501586,0,Українське обʼєднання патріотів – УКРОП,Волинська обласна організація,39946248,Волинська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26437055500207,0,Українське обʼєднання патріотів – УКРОП,Волинська обласна організація,39946248,Волинська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26438055500552,0,Українське обʼєднання патріотів – УКРОП,Волинська обласна організація,39946248,Волинська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26437055500036,0,Українське обʼєднання патріотів – УКРОП,Волинська обласна організація,39946248,Волинська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26437055500809,9,Українське обʼєднання патріотів – УКРОП,Волинська обласна організація,39946248,Волинська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26429055500196,0,Українське обʼєднання патріотів – УКРОП,Волинська обласна організація,39946248,Волинська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26003052766800,"6093,73",Українське обʼєднання патріотів – УКРОП,Київська обласна організація,39949818,Київська область,2017-12-31,5,2017
"АТ ""Райффайзен банк Аваль""",поточний рахунок,26001561148,200,Українське обʼєднання патріотів – УКРОП,Київська обласна організація,39949818,Київська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26421053000160,1,Українське обʼєднання патріотів – УКРОП,Київська обласна організація,39949818,Київська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26421053000126,0,Українське обʼєднання патріотів – УКРОП,Київська обласна організація,39949818,Київська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26427053000409,"0,1",Українське обʼєднання патріотів – УКРОП,Київська обласна організація,39949818,Київська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26427053000824,"4,99",Українське обʼєднання патріотів – УКРОП,Київська обласна організація,39949818,Київська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26430053000593,0,Українське обʼєднання патріотів – УКРОП,Київська обласна організація,39949818,Київська область,2017-12-31,5,2017
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26430500374749,0,Українське обʼєднання патріотів – УКРОП,Дніпропетровська обласна організація,39874446,Дніпропетровська область,2017-12-31,5,2017
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26435500316832,0,Українське обʼєднання патріотів – УКРОП,Дніпропетровська обласна організація,39874446,Дніпропетровська область,2017-12-31,5,2017
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26435500560815,0,Українське обʼєднання патріотів – УКРОП,Дніпропетровська обласна організація,39874446,Дніпропетровська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007050259982,"2912,39",Українське обʼєднання патріотів – УКРОП,Дніпропетровська обласна організація,39874446,Дніпропетровська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000055804505,"8078,78",Українське обʼєднання патріотів – УКРОП,Житомирська обласна організація,39925338,Житомирська область,2017-12-31,5,2017
"АТ ""Райффайзен банк Аваль""",поточний рахунок,26007556061,100,Українське обʼєднання патріотів – УКРОП,Житомирська обласна організація,39925338,Житомирська область,2017-12-31,5,2017
