Найменування банку,Вид рахунку,Номер рахунку,Сума коштів,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Дата,Квартал,Рік
"Херсонське обласне управління АТ ""Ощадбанк"", ТВБВ 10021/01",Поточний рахунок,UA513524570000026004300308841,20416.96,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,ХЕРСОНСЬКА ОБЛАСНА організація,36944646,Херсонська обл.,2021-03-31,1,2021
" АТ КБ ""ПРИВАТБАНК""",поточний,UA643206490000026002052713517,1072.00,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,КИЇВСЬКА ОБЛАСНА організація,36948703,Київська обл.,2021-03-31,1,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA103515330000026000052222703,11396.00,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,ХАРКІВСЬКА ОБЛАСНА організація,36986801,Харківська обл.,2021-03-31,1,2021
АТ КБ Приватбанк,Поточний рахунок,UA353375460000026004055027971,133.00,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,СУМСЬКА ОБЛАСНА організація,36898569,Сумська обл.,2021-03-31,1,2021
"АТ""ОТП БАНК""",Поточний рахунок,UA243005280000026008202335986,0.00,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,ВІННИЦЬКА ОБЛАСНА організація,36967532,Вінницька обл.,2021-03-31,1,2021
АТ КБ «ПРИВАТБАНК»,Поточний рахунок,UA063052990000026009006812779,63.70,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,КРИМСЬКА РЕСПУБЛІКАНСЬКА організація,36973415,Херсонська обл.,2021-03-31,1,2021
"АТ КБ ""ПРИВАТБАНК"" ",Поточний рахунок,UA653052990000026000016803120,63.70,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,СЕВАСТОПОЛЬСЬКА МІСЬКА організація,36932096,Херсонська обл.,2021-03-31,1,2021
АТ КБ «ПРИВАТБАНК»,Поточний рахунок,UA433052990000026000006800779,3430.00,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,ДОНЕЦЬКА ОБЛАСНА організація,38144617,Донецька обл.,2021-03-31,1,2021
Акціонерне товариство «ПУМБ»,Поточний рахунок,UA593348510000000002600527935,0.00,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,ЛУГАНСЬКА ОБЛАСНА організація,37456246,Луганська обл.,2021-03-31,1,2021
"КОМЕРЦIЙНИЙ БАНК ""ПРИВАТБАНК""",Поточний рахунок,UA153266100000026009053214224,0.00,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,МИКОЛАЇВСЬКА ОБЛАСНА організація,36955286,Миколаївська обл.,2021-03-31,1,2021
"КОМЕРЦIЙНИЙ БАНК ""ПРИВАТБАНК""",нараховані доходи за комісіями,UA443266100000035706053222243,0.00,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,МИКОЛАЇВСЬКА ОБЛАСНА організація,36955286,Миколаївська обл.,2021-03-31,1,2021
"АТКБ""Приватбанк""",Поточний рахунок,UA903052990000026009026814995,1036.00,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,РІВНЕНСЬКА ОБЛАСНА організація,37083339,Рівненська обл.,2021-03-31,1,2021
"АТКБ""Приватбанк""",Транзитний рахунок зі сплати за РКО,UA483052990000035704026816115,0.00,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,РІВНЕНСЬКА ОБЛАСНА організація,37083339,Рівненська обл.,2021-03-31,1,2021
ПРИВАТБАНК АТ КБ,Поточний рахунок,UA833052990000026002050294403,0.00,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,ДНІПРОПЕТРОВСЬКА ОБЛАСНА організація,36934004,Дніпропетровська обл.,2021-03-31,1,2021
АБ УКРГАЗБАНК,Поточний рахунок,UA223204780000026001924918031,0.00,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,ДНІПРОПЕТРОВСЬКА ОБЛАСНА організація,36934004,Дніпропетровська обл.,2021-03-31,1,2021
АТ КБ «ПРИВАТБАНК»,Поточний рахунок,UA853052990000026007031603267,200.00,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,ЧЕРКАСЬКА ОБЛАСНА організація,42626273,Черкаська обл.,2021-03-31,1,2021
АТ КБ ПРИВАТБАНК,Поточний рахунок,UA463052990000026003016807628,0.00,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,ЖИТОМИРСЬКА ОБЛАСНА організація,36894166,Житомирська обл.,2021-03-31,1,2021
"АТ КБ "" ПРИВАТБАНК""",Поточний рахунок,UA323052990000026003016800993,4300268.20,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,КИЇВСЬКА МІСЬКА організація,37317130,м.Київ,2021-03-31,1,2021
"АБ ""Укргазбанк""",Поточний рахунок,UA943204780000000026000228504,3375.00,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,ЧЕРНІВЕЦЬКА ОБЛАСНА організація,37032436,Чернівецька обл.,2021-03-31,1,2021
АТ КБ «ПриватБанк» МФО 323583,поточний,UA453235830000026009052916719,0.00,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,КІРОВОГРАДСЬКА ОБЛАСНА організація,38037304,Кіровоградська обл.,2021-03-31,1,2021
АТ КБ «ПриватБанк» МФО 323583,Інше:транзитний,UA433235830000020684052931450,0.00,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,КІРОВОГРАДСЬКА ОБЛАСНА організація,38037304,Кіровоградська обл.,2021-03-31,1,2021
АТ КБ «ПриватБанк» МФО 323583,Інше:транзитний,UA223235830000020685052931697,0.00,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,КІРОВОГРАДСЬКА ОБЛАСНА організація,38037304,Кіровоградська обл.,2021-03-31,1,2021
АТ КБ «ПриватБанк» МФО 323583,Інше:транзитний,UA953235830000035709052928720,0.00,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,КІРОВОГРАДСЬКА ОБЛАСНА організація,38037304,Кіровоградська обл.,2021-03-31,1,2021
"АТ ""Ідея Банк""",Поточний рахунок,UA573363100000026000355014336,180081.01,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,ЛЬВІВСЬКА ОБЛАСНА організація,36992464,Львівська обл.,2021-03-31,1,2021
АТ КБ «ПРИВАТБАНК»,Поточний рахунок,UA663287040000026008054210307,0.00,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,ОДЕСЬКА ОБЛАСНА організація,37280517,Одеська обл.,2021-03-31,1,2021
"АТ ""Укрексімбанк""", поточний,UA173223130000026004000045659,548.02,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,ЗАПОРІЗЬКА ОБЛАСНА організація,36911584,Запорізька обл.,2021-03-31,1,2021
"АТ ""ОЩАДБАНК""",поточний,UA463139570000026001300346419,0.00,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,ЗАПОРІЗЬКА ОБЛАСНА організація,36911584,Запорізька обл.,2021-03-31,1,2021
"ІФ відділення№6 АТ КБ ""Приватбанк""",Поточний рахунок,UA673366770000026000052530392,1780.00,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,ІВАНО-ФРАНКІВСЬКА ОБЛАСНА організація,36733782,Івано-Франківська обл.,2021-03-31,1,2021
"ПАТ ""Полікомбанк""",Поточний рахунок,UA473531000000000026005038779,33.22,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,ЧЕРНІГІВСЬКА ОБЛАСНА організація,36806043,Чернігівська обл.,2021-03-31,1,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA913387830000026006055122848,100.00,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,ТЕРНОПІЛЬСЬКА ОБЛАСНА організація,36974492,Тернопільська обл.,2021-03-31,1,2021
"Фiлiя - Закарпатське обласне управлiння публічного акцiонерного товариства ""Державний ощадний банк України"" ",Поточний рахунок,UA313123560000026002300015942,48.72,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,ЗАКАРПАТСЬКА ОБЛАСНА організація,36943692,Закарпатська обл.,2021-03-31,1,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA813154050000026003052301902,677.00,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,ХМЕЛЬНИЦЬКА ОБЛАСНА організація,36953006,Хмельницька обл.,2021-03-31,1,2021
АТ КБ «ПРИВАТБАНК»,Поточний рахунок,UA903034400000026005055522747,0.00,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,ВОЛИНСЬКА ОБЛАСНА організація,36959626,Волинська обл.,2021-03-31,1,2021
АТ КБ «ПРИВАТБАНК»,Поточний рахунок,UA363052990000026003046804282,13430.00,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,ПОЛТАВСЬКА ОБЛАСНА організація,36913712,Полтавська обл.,2021-03-31,1,2021
"Акціонерне товариство ""БАНК КРЕДИТ ДНІПРО""",Поточний рахунок,UA343057490000026002000010013,1582476.87,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,Центральний офіс,33547558,Україна,2021-03-31,1,2021
