Вид фінансових зобовʼязань,Дата виникнення,Сума (вартість) зобовʼязання на момент виникнення,ПІБ (для фіз. осіб)/Назва (для юр. осіб),Ідентифікаційний код (для фіз. осіб)/Код ЄДРПОУ (для юр. осіб),Місце проживання (для фіз. осіб)/Юридична адреса (для юр. осіб),Сума (вартість) на кінець звітного періоду грн,Тип особи,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Квартал,Рік
поточні,31.07.2019,1827.14,"ТОВ ""УКРЕСТЕЙТ""",39355403,"62472 Харківська обл., Харківський район м. Мерефа, вул. Дніпровська, 223",1827.14,Юридична особа,ДОВІРЯЙ ДІЛАМ,в Харківській області організація,43031979,Харківська обл.,2,2024
поточні,31.08.2019,4343.95,"ТОВ ""УКРЕСТЕЙТ""",39355403,"62472 Харківська обл., Харківський район м. Мерефа, вул. Дніпровська, 223",4343.95,Юридична особа,ДОВІРЯЙ ДІЛАМ,в Харківській області організація,43031979,Харківська обл.,2,2024
поточні,30.09.2019,4374.36,"ТОВ ""УКРЕСТЕЙТ""",39355403,"62472 Харківська обл., Харківський район м. Мерефа, вул. Дніпровська, 223",4374.36,Юридична особа,ДОВІРЯЙ ДІЛАМ,в Харківській області організація,43031979,Харківська обл.,2,2024
поточні,31.10.2019,4404.98,"ТОВ ""УКРЕСТЕЙТ""",39355403,"62472 Харківська обл., Харківський район м. Мерефа, вул. Дніпровська, 223",4404.98,Юридична особа,ДОВІРЯЙ ДІЛАМ,в Харківській області організація,43031979,Харківська обл.,2,2024
поточні,30.11.2019,4409.38,"ТОВ ""УКРЕСТЕЙТ""",39355403,"62472 Харківська обл., Харківський район м. Мерефа, вул. Дніпровська, 223",4409.38,Юридична особа,ДОВІРЯЙ ДІЛАМ,в Харківській області організація,43031979,Харківська обл.,2,2024
поточні,31.12.2019,4400.56,"ТОВ ""УКРЕСТЕЙТ""",39355403,"62472 Харківська обл., Харківський район м. Мерефа, вул. Дніпровська, 223",4400.56,Юридична особа,ДОВІРЯЙ ДІЛАМ,в Харківській області організація,43031979,Харківська обл.,2,2024
поточні,31.01.2020,4409.36,"ТОВ ""УКРЕСТЕЙТ""",39355403,"62472 Харківська обл., Харківський район м. Мерефа, вул. Дніпровська, 223",4409.36,Юридична особа,ДОВІРЯЙ ДІЛАМ,в Харківській області організація,43031979,Харківська обл.,2,2024
поточні,29.02.2020,4396.13,"ТОВ ""УКРЕСТЕЙТ""",39355403,"62472 Харківська обл., Харківський район м. Мерефа, вул. Дніпровська, 223",4396.13,Юридична особа,ДОВІРЯЙ ДІЛАМ,в Харківській області організація,43031979,Харківська обл.,2,2024
поточні,31.03.2020,4431.31,"ТОВ ""УКРЕСТЕЙТ""",39355403,"62472 Харківська обл., Харківський район м. Мерефа, вул. Дніпровська, 223",4431.31,Юридична особа,ДОВІРЯЙ ДІЛАМ,в Харківській області організація,43031979,Харківська обл.,2,2024
поточні,30.04.2020,4466.76,"ТОВ ""УКРЕСТЕЙТ""",39355403,"62472 Харківська обл., Харківський район м. Мерефа, вул. Дніпровська, 223",4466.76,Юридична особа,ДОВІРЯЙ ДІЛАМ,в Харківській області організація,43031979,Харківська обл.,2,2024
