Найменування банку,Вид рахунку,Номер рахунку,Сума коштів,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Дата,Квартал,Рік
"ПАТ ""МЕГАБАНК"", Харків",Поточний рахунок,UA063516290000000026003240342,585171.00,НАШ КРАЙ,ЧЕРНІГІВСЬКА ОБЛАСНА організація,39975897,Чернігівська обл.,2022-12-31,4,2022
"АБ ""Укргазбанк""",Поточний рахунок,UA783204780000026005924904762,142640.00,НАШ КРАЙ,ЧЕРНІГІВСЬКА ОБЛАСНА організація,39975897,Чернігівська обл.,2022-12-31,4,2022
Акціонерний банк Південний,Поточний рахунок,UA943282090000026009010007815,166752.81,НАШ КРАЙ,ОДЕСЬКА ОБЛАСНА організація,39573866,Одеська обл.,2022-12-31,4,2022
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA713052990000026004010117733,16025.05,НАШ КРАЙ,БОРИСПІЛЬСЬКА МІСЬКА організація,40030617,Київська обл.,2022-12-31,4,2022
АТ КБ ПриватБанк,Поточний рахунок,UA853047950000026005053724702,0.00,НАШ КРАЙ,ЛУГАНСЬКА ОБЛАСНА організація,39966023,Луганська обл.,2022-12-31,4,2022
АБ УКРГАЗБАНК,Поточний рахунок,UA273204780000000026008288858,66888.77,НАШ КРАЙ,ЛУГАНСЬКА ОБЛАСНА організація,39966023,Луганська обл.,2022-12-31,4,2022
"АКЦІОНЕРНЕ ТОВАРИСТВО ""МЕГАБАНК""",Поточний рахунок,UA553516290000000002600318247,366538.98,НАШ КРАЙ,СУМСЬКА ОБЛАСНА організація,40007724,Сумська обл.,2022-12-31,4,2022
"ПАТ ""Банк Восток""",Поточний рахунок,UA553071230000026005020738064,9838.36,НАШ КРАЙ,МИКОЛАЇВСЬКА ОБЛАСНА організація,39956738,Миколаївська обл.,2022-12-31,4,2022
"Філія ЗО АТ ""Ощадбанк""",Поточний рахунок,UA113139570000026000300238443,2393.45,НАШ КРАЙ,ЗАПОРІЗЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ НАШ,39968366,Запорізька обл.,2022-12-31,4,2022
АТ Мегабанк,Поточний рахунок,UA663516290000000002600805183,0.00,НАШ КРАЙ,ЖИТОМИРСЬКА ОБЛАСНА організація,40006563,Житомирська обл.,2022-12-31,4,2022
АТ КБ ПриватБанк,Поточний рахунок,UA323052990000026001006412070,4272.00,НАШ КРАЙ,ЖИТОМИРСЬКА ОБЛАСНА організація,40006563,Житомирська обл.,2022-12-31,4,2022
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA573052990000026003026813077,24329.00,НАШ КРАЙ,КИЇВСЬКА ОБЛАСНА організація,39863371,Київська обл.,2022-12-31,4,2022
"АТ ""МЕГАБАНК""",Поточний рахунок,UA023516290000000026000260477,316.36,НАШ КРАЙ,КИЇВСЬКА МІСЬКА організація,39812835,м.Київ,2022-12-31,4,2022
"ПАТ ""МЕГАБАНК""",Поточний рахунок,UA533516290000000026002260475,101.34,НАШ КРАЙ,Центральний офіс,37724082,Україна,2022-12-31,4,2022
