Найменування банку,Вид рахунку,Номер рахунку,Сума коштів,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Дата,Квартал,Рік
"Найменування: ПАТ ""МТБ БАНК""",Поточний рахунок,UA333281680000000026000283851,730.58,БАТЬКІВЩИНА,Одеська обласна організація,25433349,Одеська обл.,2022-12-31,4,2022
"АТ КБ ""Приватбанк""",Поточний рахунок,UA593375460000026009055022131,4476.59,БАТЬКІВЩИНА,СУМСЬКА ОБЛАСНА організація,24011118,Сумська обл.,2022-12-31,4,2022
"АТ КБ ""Приватбанк""",Поточний рахунок,UA223052990000026007010122684,0.00,БАТЬКІВЩИНА,Вишгородська районна організація,25951149,Київська обл.,2022-12-31,4,2022
"ПАТ АБ ""Укргазбанк""",Поточний рахунок,UA123204780000026009212004314,0.00,БАТЬКІВЩИНА,Бориспільська районна організація,25951185,Київська обл.,2022-12-31,4,2022
"Житомирське відділення АТ ""АЙБОКС БАНК""",Поточний рахунок,UA873223020000026001001929301,5540.58,БАТЬКІВЩИНА,ЖИТОМИРСЬКА ОБЛАСНА організація,25776533,Житомирська обл.,2022-12-31,4,2022
"АТ ""МЕГАБАНК""",Поточний рахунок,UA243516290000000002600401255,1304.83,БАТЬКІВЩИНА,Вінницька обласна організація,25511109,Вінницька обл.,2022-12-31,4,2022
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA913133990000026002010203520,0.00,БАТЬКІВЩИНА,Запорізька обласна організація,25766789,Запорізька обл.,2022-12-31,4,2022
"АТ ""КБ ""ГЛОБУС""",Поточний рахунок,UA493805260000002600400123832,0.00,БАТЬКІВЩИНА,Запорізька обласна організація,25766789,Запорізька обл.,2022-12-31,4,2022
"Акціонерне товариство""Райффайзен Банк Аваль"" Базове відділення м.Львів",Поточний рахунок,UA883808050000000026009223347,5616.85,БАТЬКІВЩИНА,ЛЬВІВСЬКА ОБЛАСНА організація,25249083,Львівська обл.,2022-12-31,4,2022
"Акціонерне товариство комерційний банк ""Приватбанк""",Поточний рахунок,UA963052990000026003000106335,0.00,БАТЬКІВЩИНА,Броварська міська організація Київської області,25951446,Київська обл.,2022-12-31,4,2022
"АТ ""Райффайзен Банк""",Поточний рахунок,UA203808050000000026005209741,0.00,БАТЬКІВЩИНА,Тернопільська територіальна обласна організація,25781561,Тернопільська обл.,2022-12-31,4,2022
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA213387830000026007055139788,0.00,БАТЬКІВЩИНА,Тернопільська територіальна обласна організація,25781561,Тернопільська обл.,2022-12-31,4,2022
