Найменування банку,Вид рахунку,Номер рахунку,Сума коштів,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Дата,Квартал,Рік
"АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ""",Поточний рахунок,UA903223130000026003000045155,42447.21,СЛУГА НАРОДУ,КИЇВСЬКА МІСЬКА організація,43709004,м.Київ,2021-12-31,4,2021
"АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ""",Поточний рахунок,UA763223130000026009000044718,100672.41,СЛУГА НАРОДУ,ЧЕРНІВЕЦЬКА ОБЛАСНА організація,43671311,Чернівецька обл.,2021-12-31,4,2021
"АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ""",Транзитний рахунок,UA943223130000029244000110750,0,СЛУГА НАРОДУ,ЧЕРНІВЕЦЬКА ОБЛАСНА організація,43671311,Чернівецька обл.,2021-12-31,4,2021
"АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ""",Поточний рахунок,UA393223130000026041000010249,0,СЛУГА НАРОДУ,ЧЕРНІВЕЦЬКА ОБЛАСНА організація,43671311,Чернівецька обл.,2021-12-31,4,2021
"АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ""",Поточний рахунок,UA793223130000026006000044766,227413.13,СЛУГА НАРОДУ,ІВАНО-ФРАНКІВСЬКА ОБЛАСНА організація,43669941,Івано-Франківська обл.,2021-12-31,4,2021
"АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ""",Інше - Транзитний рахунок,UA423223130000029243000110944,0,СЛУГА НАРОДУ,ІВАНО-ФРАНКІВСЬКА ОБЛАСНА організація,43669941,Івано-Франківська обл.,2021-12-31,4,2021
"АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ""",Поточний рахунок,UA393223130000026042000010215,0,СЛУГА НАРОДУ,ІВАНО-ФРАНКІВСЬКА ОБЛАСНА організація,43669941,Івано-Франківська обл.,2021-12-31,4,2021
"АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ""",Поточний рахунок,UA103223130000026080000053580,0,СЛУГА НАРОДУ,ІВАНО-ФРАНКІВСЬКА ОБЛАСНА організація,43669941,Івано-Франківська обл.,2021-12-31,4,2021
"АКЦІОНЕРНЕ ТОВАРИСТВО ""ДЕРЖАВНИЙ ЕКСПОРТНО-ІМПОРТНИЙ БАНК УКРАЇНИ""",Поточний рахунок,UA233223130000026002000045037,35164.54,СЛУГА НАРОДУ,КИЇВСЬКА ОБЛАСНА організація,43696886,Київська обл.,2021-12-31,4,2021
"АТ ""АЙБОКС БАНК""",Поточний рахунок,UA733223020000026005000000960,0,СЛУГА НАРОДУ,КИЇВСЬКА ОБЛАСНА організація,43696886,Київська обл.,2021-12-31,4,2021
