Вид фінансових зобовʼязань,Дата виникнення,Сума (вартість) зобовʼязання на момент виникнення,ПІБ (для фіз. осіб)/Назва (для юр. осіб),Ідентифікаційний код (для фіз. осіб)/Код ЄДРПОУ (для юр. осіб),Місце проживання (для фіз. осіб)/Юридична адреса (для юр. осіб),Сума (вартість) на кінець звітного періоду грн,Тип особи,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Квартал,Рік
Виконавче впровадження,30.08.2016,20432.2,"ОК ВЕП ""ДЕРЖПРОМ""",04014097,"Украина, Харкивська обл., мисто Харкив, МАЙДАН СВОБОДИ, буд. 5",20432.2,Юридична особа,АГРАРНА ПАРТІЯ УКРАЇНИ,Харківська обласна організація Аграрної партії України,34951845,Харківська область,1,2021
Виконавче впровадження,30.08.2016,56049.73,"ОК ВЕП ""ДЕРЖПРОМ""",04014097,"Украина, Харкивська обл., мисто Харкив, МАЙДАН СВОБОДИ, буд. 5",56049.73,Юридична особа,АГРАРНА ПАРТІЯ УКРАЇНИ,Харківська обласна організація Аграрної партії України,34951845,Харківська область,1,2021
За консультаційні послуги у сфері бухгалтерського та податкового обліку,31.12.2020,1800.0,Мариній Катерина Миколаївна,,Чернівецька обл.,0.0,Фізична особа,АГРАРНА ПАРТІЯ УКРАЇНИ,Чернівецька обласна партійна організація Аграрної партії України,35096655,Чернівецька область,1,2021
За оренду приміщення,31.12.2019,4441.66,"Громадська організація ""Справа Кольпінга в Україні""",26075679,"м. Чернівці, вул. І. Гонти, буд. 20",4441.66,Юридична особа,АГРАРНА ПАРТІЯ УКРАЇНИ,Чернівецька обласна партійна організація Аграрної партії України,35096655,Чернівецька область,1,2021
За оренду приміщення,31.01.2020,5094.0,"Громадська організація ""Справа Кольпінга в Україні""",26075679,"м. Чернівці, вул. І. Гонти, буд. 20",5094.0,Юридична особа,АГРАРНА ПАРТІЯ УКРАЇНИ,Чернівецька обласна партійна організація Аграрної партії України,35096655,Чернівецька область,1,2021
За оренду приміщення,29.02.2020,5068.31,"Громадська організація ""Справа Кольпінга в Україні""",26075679,"м. Чернівці, вул. І. Гонти, буд. 20",5068.31,Юридична особа,АГРАРНА ПАРТІЯ УКРАЇНИ,Чернівецька обласна партійна організація Аграрної партії України,35096655,Чернівецька область,1,2021
За оренду приміщення,31.03.2020,2487.85,"Громадська організація ""Справа Кольпінга в Україні""",26075679,"м. Чернівці, вул. І. Гонти, буд. 20",2487.85,Юридична особа,АГРАРНА ПАРТІЯ УКРАЇНИ,Чернівецька обласна партійна організація Аграрної партії України,35096655,Чернівецька область,1,2021
Оренда приміщень,31.12.2020,9682.38,"ТОВ ""Агро-Консалтінг-Груп""",31398324,"м. Запоріжжя, пр-т Соборний, 152-В",0.0,Юридична особа,АГРАРНА ПАРТІЯ УКРАЇНИ,Запорізька обласна організація Аграрної партії України,34975613,Запорізька область,1,2021
Оренда приміщень,31.01.2021,10180.15,"ТОВ ""Агро-Консалтінг-Груп""",31398324,"м. Запоріжжя, пр-т Соборний, 152-В",0.0,Юридична особа,АГРАРНА ПАРТІЯ УКРАЇНИ,Запорізька обласна організація Аграрної партії України,34975613,Запорізька область,1,2021
Оренда приміщень,28.02.2021,10160.03,"ТОВ ""Агро-Консалтінг-Груп""",31398324,"м. Запоріжжя, пр-т Соборний, 152-В",10160.03,Юридична особа,АГРАРНА ПАРТІЯ УКРАЇНИ,Запорізька обласна організація Аграрної партії України,34975613,Запорізька область,1,2021
Оренда приміщень,31.03.2021,10267.75,"ТОВ ""Агро-Консалтінг-Груп""",31398324,"м. Запоріжжя, пр-т Соборний, 152-В",10267.75,Юридична особа,АГРАРНА ПАРТІЯ УКРАЇНИ,Запорізька обласна організація Аграрної партії України,34975613,Запорізька область,1,2021
Оренда приміщень,31.10.2020,7497.5,"ТОВ ""Агро-Консалтінг-Груп""",31398324,"м. Запоріжжя, пр-т Соборний, 152-В",7497.5,Юридична особа,АГРАРНА ПАРТІЯ УКРАЇНИ,Запорізька обласна організація Аграрної партії України,34975613,Запорізька область,1,2021
