Дата здійснення платежу з рахунку політичної партії,Найменування банку,Номер розрахункового документа,ПІБ (для фіз. осіб)/Назва (для юр. осіб),Ідентифікаційний код (для фіз. осіб)/Код ЄДРПОУ (для юр. осіб),Місце проживання (для фіз. осіб)/Юридична адреса (для юр. осіб),Цільове призначення платежу,Код рядка,Текстова розшифровка коду витрат,Сума (грн),Тип бенефіціара,Вид рахунку,Партія,Місцева організація,Код ЄДРПОУ осередку,Номер рахунку,Географічний обʼєкт,Квартал,Рік,Внутрішньопартійні транзакції
26.04.2021,"АТ КБ ""ПриватБанк""",Договір оренди приміщення,ОБЛАГРОПОСТАЧ ТОВ,30485866,"Полтавська обл., м. Полтава, вул. Соборності, буд. 66",оренда приміщення згідно угоди за травень 2021 рік,311,"Оренда будинків і приміщень та експлуатаційні витрати (прибирання, страхування орендованих будинків, охорона, сигналізація, ремонт, вивіз сміття, тощо)",3585,Юридична особа,поточний рахунок,РЕСПУБЛІКА,Полтавська регіональна організація Політичної партії Республіка,39429768,UA553052990000026007021204922,Полтавська область,4,2021,
05.04.2021,"АТ КБ ""ПриватБанк""",Договір оренди приміщення,ОБЛАГРОПОСТАЧ ТОВ,30485866,"Полтавська обл., м. Полтава, вул. Соборності, буд. 66",доплата оренда приміщення згідно угоди за квітень 2021 рік,311,"Оренда будинків і приміщень та експлуатаційні витрати (прибирання, страхування орендованих будинків, охорона, сигналізація, ремонт, вивіз сміття, тощо)",2585,Юридична особа,поточний рахунок,РЕСПУБЛІКА,Полтавська регіональна організація Політичної партії Республіка,39429768,UA553052990000026007021204922,Полтавська область,4,2021,
01.04.2021,"АТ КБ ""ПриватБанк""",Договір оренди приміщення,ОБЛАГРОПОСТАЧ ТОВ,30485866,"Полтавська обл., м. Полтава, вул. Соборності, буд. 66",доплата оренда приміщення згідно угоди за квітень 2021 рік,311,"Оренда будинків і приміщень та експлуатаційні витрати (прибирання, страхування орендованих будинків, охорона, сигналізація, ремонт, вивіз сміття, тощо)",1000,Юридична особа,поточний рахунок,РЕСПУБЛІКА,Полтавська регіональна організація Політичної партії Республіка,39429768,UA553052990000026007021204922,Полтавська область,4,2021,
03.03.2021,"АТ КБ ""ПриватБанк""",Договір оренди приміщення,ОБЛАГРОПОСТАЧ ТОВ,30485866,"Полтавська обл., м. Полтава, вул. Соборності, буд. 66",доплата оренда приміщення згідно угоди за березень 2021 рік,311,"Оренда будинків і приміщень та експлуатаційні витрати (прибирання, страхування орендованих будинків, охорона, сигналізація, ремонт, вивіз сміття, тощо)",3585,Юридична особа,поточний рахунок,РЕСПУБЛІКА,Полтавська регіональна організація Політичної партії Республіка,39429768,UA553052990000026007021204922,Полтавська область,4,2021,
04.02.2021,"АТ КБ ""ПриватБанк""",Договір оренди приміщення,ОБЛАГРОПОСТАЧ ТОВ,30485866,"Полтавська обл., м. Полтава, вул. Соборності, буд. 66",доплата оренда приміщення згідно угоди за лютий 2021 рік,311,"Оренда будинків і приміщень та експлуатаційні витрати (прибирання, страхування орендованих будинків, охорона, сигналізація, ремонт, вивіз сміття, тощо)",195,Юридична особа,поточний рахунок,РЕСПУБЛІКА,Полтавська регіональна організація Політичної партії Республіка,39429768,UA773314010000026000054235536,Полтавська область,4,2021,
01.02.2021,"АТ КБ ""ПриватБанк""",Договір оренди приміщення,ОБЛАГРОПОСТАЧ ТОВ,30485866,"Полтавська обл., м. Полтава, вул. Соборності, буд. 66",оренда приміщення згідно угоди за лютий 2021 рік,311,"Оренда будинків і приміщень та експлуатаційні витрати (прибирання, страхування орендованих будинків, охорона, сигналізація, ремонт, вивіз сміття, тощо)",3390,Юридична особа,поточний рахунок,РЕСПУБЛІКА,Полтавська регіональна організація Політичної партії Республіка,39429768,UA773314010000026000054235536,Полтавська область,4,2021,
05.05.2021,"АТ КБ ""ПриватБанк""",Договір обслуговування,"АТ КБ ""ПриватБанк""",14360570,"м. КИЇВ, вул. Грушевського, буд. 1Д","комісія за обслуговування рахунку за квітень 2021 р. згідно договору банківського рахунку від 24.09.2020, без пдв",381,Банківські послуги,172,Юридична особа,поточний рахунок,РЕСПУБЛІКА,Полтавська регіональна організація Політичної партії Республіка,39429768,UA553052990000026007021204922,Полтавська область,4,2021,
01.04.2021,"АТ КБ ""ПриватБанк""",Договір обслуговування,"АТ КБ ""ПриватБанк""",14360570,"м. КИЇВ, вул. Грушевського, буд. 1Д","комісія за обслуговування рахунку за березень 2021 р. згідно договору банківського рахунку від 24.09.2020, без пдв",381,Банківські послуги,150,Юридична особа,поточний рахунок,РЕСПУБЛІКА,Полтавська регіональна організація Політичної партії Республіка,39429768,UA553052990000026007021204922,Полтавська область,4,2021,
02.03.2021,"АТ КБ ""ПриватБанк""",Договір обслуговування,"АТ КБ ""ПриватБанк""",14360570,"м. КИЇВ, вул. Грушевського, буд. 1Д","комісія за обслуговування рахунків згідно з договором банківського рахунку від 24.09.2020, без пдв",381,Банківські послуги,123,Юридична особа,поточний рахунок,РЕСПУБЛІКА,Полтавська регіональна організація Політичної партії Республіка,39429768,UA553052990000026007021204922,Полтавська область,4,2021,
01.03.2021,"АТ КБ ""ПриватБанк""",Договір обслуговування,"АТ КБ ""ПриватБанк""",14360570,"м. КИЇВ, вул. Грушевського, буд. 1Д","комісія за обслуговування рахунку за лютий 2021 р. згідно договору банківського рахунку від 24.09.2020, без пдв",381,Банківські послуги,27,Юридична особа,поточний рахунок,РЕСПУБЛІКА,Полтавська регіональна організація Політичної партії Республіка,39429768,UA553052990000026007021204922,Полтавська область,4,2021,
