Дата здійснення платежу з рахунку політичної партії,Найменування банку,Номер розрахункового документа,ПІБ (для фіз. осіб)/Назва (для юр. осіб),Ідентифікаційний код (для фіз. осіб)/Код ЄДРПОУ (для юр. осіб),Місце проживання (для фіз. осіб)/Юридична адреса (для юр. осіб),Цільове призначення платежу,Код рядка,Текстова розшифровка коду витрат,Сума (грн),Тип бенефіціара,Вид рахунку,Партія,Місцева організація,Код ЄДРПОУ осередку,Номер рахунку,Географічний обʼєкт,Квартал,Рік,Внутрішньопартійні транзакції
15.09.2021,"АТ ""ПУМБ""",рахунок 13 від 31.08.2021,"ТОВ ""УКРІНВЕСТ""",25102871,"Донецька обл., м. Костянтинівка, ВУЛИЦЯ БОГДАНА ХМЕЛЬНИЦЬКОГО, буд. 21 А",суборенда нежитового приміщення,311,"Оренда будинків і приміщень та експлуатаційні витрати (прибирання, страхування орендованих будинків, охорона, сигналізація, ремонт, вивіз сміття, тощо)",47040.0,Юридична особа,Поточний рахунок,УКРАЇНА – НАШ ДІМ,Центральний офіс,43839329,UA713348510000000026005151282,київ,4,2021,
03.10.2021,"АТ ""ПУМБ""",рахунок 38 від 02.10.2021,Упр.праці та соц.захисту нас.Бахмут.МР,25953178,"Донецька обл., м. Бахмут(з), вул. Перемоги, буд. 53",орендна плата за 02.10.2021,311,"Оренда будинків і приміщень та експлуатаційні витрати (прибирання, страхування орендованих будинків, охорона, сигналізація, ремонт, вивіз сміття, тощо)",1436.0,Юридична особа,Поточний рахунок,УКРАЇНА – НАШ ДІМ,Центральний офіс,43839329,UA713348510000000026005151282,київ,4,2021,
03.10.2021,"АТ ""ПУМБ""",рахунок 132 від 29.09.2021,Іллінівська сільська рада,41073075,"Донецька обл., Костянтинівський р-н, село Іллінівка, ВУЛИЦЯ АДМІНІСТРАТИВНА, буд. 42/3",орендна плата приміщення залу,311,"Оренда будинків і приміщень та експлуатаційні витрати (прибирання, страхування орендованих будинків, охорона, сигналізація, ремонт, вивіз сміття, тощо)",69.0,Юридична особа,Поточний рахунок,УКРАЇНА – НАШ ДІМ,Центральний офіс,43839329,UA713348510000000026005151282,київ,4,2021,
18.10.2021,"АТ ""ПУМБ""",договір 37 від 01.10.2021,Донецьке ГУК/ Покровська МТГ/ 22080402,37967785,"Донецька обл., м. Маріуполь, ПРОСПЕКТ МИРУ, буд. 68",за оренду майна,311,"Оренда будинків і приміщень та експлуатаційні витрати (прибирання, страхування орендованих будинків, охорона, сигналізація, ремонт, вивіз сміття, тощо)",21.0,Юридична особа,Поточний рахунок,УКРАЇНА – НАШ ДІМ,Центральний офіс,43839329,UA713348510000000026005151282,київ,4,2021,
05.11.2021,"АТ ""ПУМБ""",рахунок 15 від 30.09.2021,"ТОВ ""УКРІНВЕСТ""",25102871,"Донецька обл., м. Костянтинівка, ВУЛИЦЯ БОГДАНА ХМЕЛЬНИЦЬКОГО, буд. 21 А",суборенда нежитового приміщення,311,"Оренда будинків і приміщень та експлуатаційні витрати (прибирання, страхування орендованих будинків, охорона, сигналізація, ремонт, вивіз сміття, тощо)",47040.0,Юридична особа,Поточний рахунок,УКРАЇНА – НАШ ДІМ,Центральний офіс,43839329,UA713348510000000026005151282,київ,4,2021,
17.11.2021,"АТ ""ПУМБ""",рахунок 17 від 31.10.2021,"ТОВ ""УКРІНВЕСТ""",25102871,"Донецька обл., м. Костянтинівка, ВУЛИЦЯ БОГДАНА ХМЕЛЬНИЦЬКОГО, буд. 21 А",суборенда нежитового приміщення за жовтень 2021 р,311,"Оренда будинків і приміщень та експлуатаційні витрати (прибирання, страхування орендованих будинків, охорона, сигналізація, ремонт, вивіз сміття, тощо)",47040.0,Юридична особа,Поточний рахунок,УКРАЇНА – НАШ ДІМ,Центральний офіс,43839329,UA713348510000000026005151282,київ,4,2021,
07.12.2021,"АТ ""ПУМБ""",рахунок 20 від 30.11.2021,"ТОВ ""УКРІНВЕСТ""",25102871,"Донецька обл., м. Костянтинівка, ВУЛИЦЯ БОГДАНА ХМЕЛЬНИЦЬКОГО, буд. 21 А",суборенда нежитового приміщення за листопад 2021 р,311,"Оренда будинків і приміщень та експлуатаційні витрати (прибирання, страхування орендованих будинків, охорона, сигналізація, ремонт, вивіз сміття, тощо)",47040.0,Юридична особа,Поточний рахунок,УКРАЇНА – НАШ ДІМ,Центральний офіс,43839329,UA713348510000000026005151282,київ,4,2021,
16.08.2021,"АТ ""ПУМБ""",рахунок 074122 від 31.07.2021,"ТОВ ""НАУКОВО-ВИРОБНИЧА ФІРМА ""ВОЛЗ""",24251847,"м. Київ, ВУЛ. ГОРЬКОГО, буд. 103А В ЛІТ.""А"", ПРИМ.№184",послуги зв'язку,331,Послуги зв’язку,139.65,Юридична особа,Поточний рахунок,УКРАЇНА – НАШ ДІМ,Центральний офіс,43839329,UA713348510000000026005151282,київ,4,2021,
15.09.2021,"АТ ""ПУМБ""",договір Т4122 від 09.07.2021,"ТОВ ""НАУКОВО-ВИРОБНИЧА ФІРМА ""ВОЛЗ""",24251847,"м. Київ, ВУЛ. ГОРЬКОГО, буд. 103А В ЛІТ.""А"", ПРИМ.№184",послуги зв'язку,331,Послуги зв’язку,187.06,Юридична особа,Поточний рахунок,УКРАЇНА – НАШ ДІМ,Центральний офіс,43839329,UA713348510000000026005151282,київ,4,2021,
25.10.2021,"АТ ""ПУМБ""",рахунок 094122 від 30.09.2021,"ТОВ ""НАУКОВО-ВИРОБНИЧА ФІРМА ""ВОЛЗ""",24251847,"м. Київ, ВУЛ. ГОРЬКОГО, буд. 103А В ЛІТ.""А"", ПРИМ.№184",послуги зв'язку,331,Послуги зв’язку,577.8,Юридична особа,Поточний рахунок,УКРАЇНА – НАШ ДІМ,Центральний офіс,43839329,UA713348510000000026005151282,київ,4,2021,
16.11.2021,"АТ ""ПУМБ""",рахунок 104122 від 31.10.2021,"ТОВ ""НАУКОВО-ВИРОБНИЧА ФІРМА ""ВОЛЗ""",24251847,"м. Київ, ВУЛ. ГОРЬКОГО, буд. 103А В ЛІТ.""А"", ПРИМ.№184",послуги зв'язку,331,Послуги зв’язку,246.72,Юридична особа,Поточний рахунок,УКРАЇНА – НАШ ДІМ,Центральний офіс,43839329,UA713348510000000026005151282,київ,4,2021,
16.12.2021,"АТ ""ПУМБ""",рахунок 114122 від 30.11.2021,"ТОВ ""НАУКОВО-ВИРОБНИЧА ФІРМА ""ВОЛЗ""",24251847,"м. Київ, ВУЛ. ГОРЬКОГО, буд. 103А В ЛІТ.""А"", ПРИМ.№184",послуги зв'язку,331,Послуги зв’язку,191.76,Юридична особа,Поточний рахунок,УКРАЇНА – НАШ ДІМ,Центральний офіс,43839329,UA713348510000000026005151282,київ,4,2021,
13.07.2021,"АТ ""ПУМБ""",рахунок СФ-06006 від 09.07.2021,"ТОВ ""НАУКОВО-ВИРОБНИЧА ФІРМА ""ВОЛЗ""",24251847,"м. Київ, ВУЛ. ГОРЬКОГО, буд. 103А В ЛІТ.""А"", ПРИМ.№184",виділення телефонних номерів,388,Інші витрати,120.0,Юридична особа,Поточний рахунок,УКРАЇНА – НАШ ДІМ,Центральний офіс,43839329,UA713348510000000026005151282,київ,4,2021,
13.07.2021,"АТ ""ПУМБ""",рахунок СФ-06005 від 07.07.2021,"ТОВ ""НАУКОВО-ВИРОБНИЧА ФІРМА ""ВОЛЗ""",24251847,"м. Київ, ВУЛ. ГОРЬКОГО, буд. 103А В ЛІТ.""А"", ПРИМ.№184",плата за виділення номеру послуга (0 800),388,Інші витрати,720.0,Юридична особа,Поточний рахунок,УКРАЇНА – НАШ ДІМ,Центральний офіс,43839329,UA713348510000000026005151282,київ,4,2021,
16.08.2021,"АТ ""ПУМБ""",рахунок СФ-07028 від 31.07.2021,"ТОВ ""НАУКОВО-ВИРОБНИЧА ФІРМА ""ВОЛЗ""",24251847,"м. Київ, ВУЛ. ГОРЬКОГО, буд. 103А В ЛІТ.""А"", ПРИМ.№184",щоміс.фіксована плата за користув.номером за липень 2021,321,"Придбання, ремонт офісної техніки та програмного забезпечення (Бухгалтерські програми, Ліга.закон, домени)",325.16,Юридична особа,Поточний рахунок,УКРАЇНА – НАШ ДІМ,Центральний офіс,43839329,UA713348510000000026005151282,київ,4,2021,
20.08.2021,"АТ ""ПУМБ""",рахунок 761 від 19.08.2021,"ТОВ ""Декс Груп Універсал""",42134767,"м. Київ, ВУЛИЦЯ КУДРЯВСЬКИЙ УЗВІЗ, буд. 5Б",оплата за товар,324,"Придбання канцтоварів, паперу, інших предметів і матеріалів, а також госп товари",45216.0,Юридична особа,Поточний рахунок,УКРАЇНА – НАШ ДІМ,Центральний офіс,43839329,UA713348510000000026005151282,київ,4,2021,
31.08.2021,"АТ ""ПУМБ""",рахунок СФ-07013 від 14.07.2021,"ТОВ ""НАУКОВО-ВИРОБНИЧА ФІРМА ""ВОЛЗ""",24251847,"м. Київ, ВУЛ. ГОРЬКОГО, буд. 103А В ЛІТ.""А"", ПРИМ.№184",виділення телефонних номерів,388,Інші витрати,120.0,Юридична особа,Поточний рахунок,УКРАЇНА – НАШ ДІМ,Центральний офіс,43839329,UA713348510000000026005151282,київ,4,2021,
02.09.2021,"АТ ""ПУМБ""",рахунок 010921-01 від 01.09.2021,"ТОВ ""Діджитал Лаб Україна""",43874599,"Донецька обл., м. Маріуполь, вул. Нільсена Архітектора, буд. 60, кабінет 111А",послуги з комплексного обслуговування веб-сайту,388,Інші витрати,7000.0,Юридична особа,Поточний рахунок,УКРАЇНА – НАШ ДІМ,Центральний офіс,43839329,UA713348510000000026005151282,київ,4,2021,
02.09.2021,"АТ ""ПУМБ""",рахунок 010921-01 від 01.09.2021,"ТОВ ""Діджитал Лаб Україна""",43874599,"Донецька обл., м. Маріуполь, вул. Нільсена Архітектора, буд. 60, кабінет 111А",послуги з віртуального хостингу веб-сайту,388,Інші витрати,8000.0,Юридична особа,Поточний рахунок,УКРАЇНА – НАШ ДІМ,Центральний офіс,43839329,UA713348510000000026005151282,київ,4,2021,
15.09.2021,"АТ ""ПУМБ""",договір 4122800 від 09.07.2021,"ТОВ ""НАУКОВО-ВИРОБНИЧА ФІРМА ""ВОЛЗ""",24251847,"м. Київ, ВУЛ. ГОРЬКОГО, буд. 103А В ЛІТ.""А"", ПРИМ.№184",щомісячна фіксована плата за користування номером за серпень 2021р,321,"Придбання, ремонт офісної техніки та програмного забезпечення (Бухгалтерські програми, Ліга.закон, домени)",720.0,Юридична особа,Поточний рахунок,УКРАЇНА – НАШ ДІМ,Центральний офіс,43839329,UA713348510000000026005151282,київ,4,2021,
30.09.2021,"АТ ""ПУМБ""",рахунок 010921-02 від 29.09.2021,"ТОВ ""Діджитал Лаб Україна""",43874599,"Донецька обл., м. Маріуполь, вул. Нільсена Архітектора, буд. 60, кабінет 111А",послуги з комплексного обслуговування веб-сайту,388,Інші витрати,7000.0,Юридична особа,Поточний рахунок,УКРАЇНА – НАШ ДІМ,Центральний офіс,43839329,UA713348510000000026005151282,київ,4,2021,
30.09.2021,"АТ ""ПУМБ""",рахунок 010721-02 від 29.09.2021,"ТОВ ""Діджитал Лаб Україна""",43874599,"Донецька обл., м. Маріуполь, вул. Нільсена Архітектора, буд. 60, кабінет 111А",послуги з віртуального хостингу веб-сайту,388,Інші витрати,8000.0,Юридична особа,Поточний рахунок,УКРАЇНА – НАШ ДІМ,Центральний офіс,43839329,UA713348510000000026005151282,київ,4,2021,
