Найменування банку,Вид рахунку,Номер рахунку,Сума коштів,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Дата,Квартал,Рік
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000052634643,0,Сила людей,Центральний офіс,39378656,Україна,2018-03-31,1,2018
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009052626812,"972,5",Сила людей,Центральний офіс,39378656,Україна,2018-03-31,1,2018
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000052636845,"3201,46",Сила людей,Центральний офіс,39378656,Україна,2018-03-31,1,2018
"ПАТ КБ ""Приватбанк""",поточний рахунок,26006052628084,"194,5",Сила людей,Центральний офіс,39378656,Україна,2018-03-31,1,2018
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002052638755,"1537,26",Сила людей,Центральний офіс,39378656,Україна,2018-03-31,1,2018
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009052644106,0,Сила людей,Центральний офіс,39378656,Україна,2018-03-31,1,2018
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000052688042,0,Сила людей,Центральний офіс,39378656,Україна,2018-03-31,1,2018
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002052633448,0,Сила людей,Центральний офіс,39378656,Україна,2018-03-31,1,2018
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004052674988,0,Сила людей,Центральний офіс,39378656,Україна,2018-03-31,1,2018
"ПАТ КБ ""Приватбанк""",поточний рахунок,26005052678596,0,Сила людей,Центральний офіс,39378656,Україна,2018-03-31,1,2018
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000053701317,0,Сила людей, Львівська обласна організація ,39943818, Львівська область ,2018-03-31,1,2018
"ПАТ КБ ""Приватбанк""",поточний рахунок,26051053700141,0,Сила людей, Львівська обласна організація ,39943818, Львівська область ,2018-03-31,1,2018
"ПАТ КБ ""Приватбанк""",поточний рахунок,26005052614165,134,Сила людей,Печерська районна організація,40578087,Київ,2018-03-31,1,2018
"ПАТ КБ ""Приватбанк""",поточний рахунок,26008053509413,"6035,2",Сила людей,Криворізька міська організація,40009611,Дніпропетровська область,2018-03-31,1,2018
"ПАТ КБ ""Приватбанк""",поточний рахунок,26005053145849,"871,51",Сила людей,Бориспільська міська організація,39993209,Київська область,2018-03-31,1,2018
