Найменування банку,Вид рахунку,Номер рахунку,Сума коштів,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Дата,Квартал,Рік
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009052641121,"1883,15",Аграрна партія України,Центральний офіс,34763401,Україна,2017-12-31,5,2017
"АТ ""Укрсиббанк""",поточний рахунок,26007263919800,"45,37",Аграрна партія України,Центральний офіс,34763401,Україна,2017-12-31,5,2017
"ПАТ ""Укрсоцбанк""",поточний рахунок,26003000249520,"3500,18",Аграрна партія України,Вінницька обласна організація,35111112,Вінницька область,2017-12-31,5,2017
"ПАТ ""Укрсоцбанк""",поточний рахунок,26051010244664,0,Аграрна партія України,Вінницька обласна організація,35111112,Вінницька область,2017-12-31,5,2017
"АТ ""Ощадбанк""",поточний рахунок,26002300384695,"12426,68",Аграрна партія України,Тростянецька районна організація,39936863,Вінницька область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004055326073,"32,4",Аграрна партія України,Тиврівська районна організація,34988532,Вінницька область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26006055510684,"1737,09",Аграрна партія України,Волинська обласна організація,35123683,Волинська область,2017-12-31,5,2017
невідомо,поточний рахунок,801,0,Аграрна партія України,Софіївська районна організація,34898221,Дніпропетровська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26008053516774,0,Аграрна партія України,Широківська районна організація,40413384,Дніпропетровська область,2017-12-31,5,2017
"АТ ""Ощадбанк""",поточний рахунок,26005300544524,"4328,92",Аграрна партія України,Криворізька районна організація,40267750,Дніпропетровська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009053608571,"8470,45",Аграрна партія України,Донецька обласна організація,35175265,Донецька область,2017-12-31,5,2017
"АТ ""Ощадбанк""",поточний рахунок,26009300903842,"609,64",Аграрна партія України,Красноармійська районна організація,40258180,Донецька область,2017-12-31,5,2017
