Найменування банку,Вид рахунку,Номер рахунку,Сума коштів,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Дата,Квартал,Рік
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000053008721,232,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-06-30,2,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000053007012,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-06-30,2,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000053008323,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-06-30,2,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000053016229,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-06-30,2,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001053010291,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-06-30,2,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001053013340,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-06-30,2,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001053015713,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-06-30,2,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002053008785,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-06-30,2,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002053009148,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-06-30,2,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002053011619,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-06-30,2,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002053012072,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-06-30,2,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002053014650,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-06-30,2,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002053015864,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-06-30,2,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002053016852,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-06-30,2,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004053012100,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-06-30,2,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004053016236,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-06-30,2,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26005053014099,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-06-30,2,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26005053015333,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-06-30,2,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26006053007908,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-06-30,2,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007053006975,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-06-30,2,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007053011250,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-06-30,2,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007053011625,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-06-30,2,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007053012862,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-06-30,2,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009053011065,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-06-30,2,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009053011258,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-06-30,2,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009053012699,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-06-30,2,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009053018950,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-06-30,2,2017
"АТ ""Райффайзен банк Аваль""",поточний рахунок,26002567356,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-06-30,2,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000053008721,220,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-09-30,3,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000053007012,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-09-30,3,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000053008323,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-09-30,3,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000053016229,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-09-30,3,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001053010291,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-09-30,3,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001053013340,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-09-30,3,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001053015713,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-09-30,3,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002053008785,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-09-30,3,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002053009148,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-09-30,3,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002053011619,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-09-30,3,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002053012072,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-09-30,3,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002053014650,"1,25",Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-09-30,3,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002053015864,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-09-30,3,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002053016852,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-09-30,3,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004053012100,1500,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-09-30,3,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004053016236,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-09-30,3,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26005053014099,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-09-30,3,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26005053015333,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-09-30,3,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26006053007908,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-09-30,3,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007053006975,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-09-30,3,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007053011250,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-09-30,3,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007053011625,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-09-30,3,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007053012862,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-09-30,3,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009053011065,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-09-30,3,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009053011258,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-09-30,3,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009053012699,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-09-30,3,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009053018950,2900,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-09-30,3,2017
"АТ ""Райффайзен банк Аваль""",поточний рахунок,26002567356,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-09-30,3,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000053008721,653,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-12-31,4,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000053007012,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-12-31,4,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000053008323,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-12-31,4,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000053016229,1,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-12-31,4,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001053010291,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-12-31,4,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001053013340,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-12-31,4,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001053015713,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-12-31,4,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002053008785,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-12-31,4,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002053009148,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-12-31,4,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002053011619,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-12-31,4,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002053012072,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-12-31,4,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002053014650,"1,25",Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-12-31,4,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002053015864,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-12-31,4,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002053016852,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-12-31,4,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004053012100,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-12-31,4,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004053016236,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-12-31,4,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26005053014099,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-12-31,4,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26005053015333,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-12-31,4,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26006053007908,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-12-31,4,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007053006975,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-12-31,4,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007053011250,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-12-31,4,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007053011625,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-12-31,4,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007053012862,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-12-31,4,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009053011065,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-12-31,4,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009053011258,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-12-31,4,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009053012699,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-12-31,4,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009053018950,43,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-12-31,4,2017
"АТ ""Райффайзен банк Аваль""",поточний рахунок,26002567356,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-12-31,4,2017
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26429050200810,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-12-31,4,2017
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26424050200020,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-12-31,4,2017
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26428055500421,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-12-31,4,2017
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26429055500992,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-12-31,4,2017
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26422053000233,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-12-31,4,2017
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26422053000244,0,Рух Нових Сил Михайла Саакашвілі,Центральний офіс,39634331,Україна,2017-12-31,4,2017
