Найменування банку,Вид рахунку,Номер рахунку,Сума коштів,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Дата,Квартал,Рік
СФ КБ Приватбанк,Поточний рахунок,UA613375460000026009055020252,0.00,СИЛА ЛЮДЕЙ,СУМСЬКА ОБЛАСНА організація,40335165,Сумська обл.,2024-06-30,2,2024
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA743052990000026004043300603,0.00,СИЛА ЛЮДЕЙ,ЧОРТКІВСЬКА МІСЬКА організація,39921438,Тернопільська обл.,2024-06-30,2,2024
"АТ КБ ""Приватбанк""",Поточний рахунок,UA583052990000026006015112720,0.00,СИЛА ЛЮДЕЙ,КІРОВОГРАДСЬКА ОБЛАСНА організація,40022674,Кіровоградська обл.,2024-06-30,2,2024
"АТ КБ ""Приватбанк""",Поточний рахунок,UA283052990000026006025103581,0.00,СИЛА ЛЮДЕЙ,КІРОВОГРАДСЬКА ОБЛАСНА організація,40022674,Кіровоградська обл.,2024-06-30,2,2024
"АТ КБ ""Приватбанк""",Поточний рахунок,UA233052990000026002003304124,2802.82,СИЛА ЛЮДЕЙ,ТЕРНОПІЛЬСЬКА МІСЬКА організація,40053063,Тернопільська обл.,2024-06-30,2,2024
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA343052990000026006010102229,0.00,СИЛА ЛЮДЕЙ,ОБУХІВСЬКА МІСЬКА організація,40053477,Київська обл.,2024-06-30,2,2024
"СФ КБ ""Приватбанк""",Поточний рахунок,UA173375460000026005055017106,0.00,СИЛА ЛЮДЕЙ,ТРОСТЯНЕЦЬКА РАЙОННА організація,39713177,Сумська обл.,2024-06-30,2,2024
"АТ КБ ""Приватбанк""",Поточний рахунок,UA793052990000026008030702793,5598.75,СИЛА ЛЮДЕЙ,ВАРАСЬКА МІСЬКА організація,40220555,Рівненська обл.,2024-06-30,2,2024
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA533052990000026004000117163,0.00,СИЛА ЛЮДЕЙ,БОРИСПІЛЬСЬКА МІСЬКА організація,39993209,Київська обл.,2024-06-30,2,2024
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA363052990000026000016240169,3558.76,СИЛА ЛЮДЕЙ,КИЇВСЬКА МІСЬКА організація,39989915,м.Київ,2024-06-30,2,2024
