Дата здійснення платежу з рахунку політичної партії,Найменування банку,Номер розрахункового документа,ПІБ (для фіз. осіб)/Назва (для юр. осіб),Ідентифікаційний код (для фіз. осіб)/Код ЄДРПОУ (для юр. осіб),Місце проживання (для фіз. осіб)/Юридична адреса (для юр. осіб),Цільове призначення платежу,Код рядка,Текстова розшифровка коду витрат,Сума (грн),Тип бенефіціара,Вид рахунку,Партія,Місцева організація,Код ЄДРПОУ осередку,Номер рахунку,Географічний обʼєкт,Квартал,Рік,Внутрішньопартійні транзакції
24.04.2024,"АТ АКБ ""Львів""",1178425,"АТ АКБ ""Львів""",09801546,"79008, Львівська обл., м. Львів, вул. Сербська, буд. 1",ком-ія за надання довідки щодо руху коштів по поточних рахунках та рко зг.дог.№26005107244001/980/р від 15.01.2020,381,Банківські послуги,100,Юридична особа,Поточний рахунок,УКРАЇНСЬКА ГАЛИЦЬКА ПАРТІЯ,Львівська міська організація,43350118,UA023252680000026005107244001,Львівська обл.,2,2024,
30.04.2024,"АТ АКБ ""Львів""",1576686,"АТ АКБ ""Львів""",09801546,"79008, Львівська обл., м. Львів, вул. Сербська, буд. 1",комісія за користування пакетом за період 01.04.24-30.04.24 зг. договору. №26005107244001/980/р від 15.01.2020,381,Банківські послуги,399,Юридична особа,Поточний рахунок,УКРАЇНСЬКА ГАЛИЦЬКА ПАРТІЯ,Львівська міська організація,43350118,UA023252680000026005107244001,Львівська обл.,2,2024,
24.04.2024,"АТ АКБ ""Львів""",2298439,"АТ АКБ ""Львів""",09801546,"79008, м.Львів, вул. Сербська, 1",комісія за надання довідки щодо руху коштів по поточних рахунках та рко зг. дог.№ 40.00.002425/рко від 17.09.2015,381,Банківські послуги,100,Юридична особа,Поточний рахунок,УКРАЇНСЬКА ГАЛИЦЬКА ПАРТІЯ,ЛЬВІВСЬКА ОБЛАСНА організація,40014820,UA113252680000000002600477437,Львівська обл.,2,2024,
30.04.2024,"АТ АКБ ""Львів""",2298429,"АТ АКБ ""Львів""",09801546,"79008, м.Львів, вул. Сербська, 1","комісія за розрахункове обслуговування клієнтів по системі ""клієнт-банк"" за період 01.04.24-30.04.24 зг. договору. № 40.00.002425/рко від 17.09.2015",381,Банківські послуги,50,Юридична особа,Поточний рахунок,УКРАЇНСЬКА ГАЛИЦЬКА ПАРТІЯ,ЛЬВІВСЬКА ОБЛАСНА організація,40014820,UA113252680000000002600477437,Львівська обл.,2,2024,
31.05.2024,"АТ АКБ ""Львів""",2298429,"АТ АКБ ""Львів""",09801546,"79008, м.Львів, вул. Сербська, 1","комісія за розрахункове обслуговування клієнтів по системі ""клієнт-банк"" за період 01.05.24-31.05.24 зг. договору. № 40.00.002425/рко від 17.09.2015",381,Банківські послуги,50,Юридична особа,Поточний рахунок,УКРАЇНСЬКА ГАЛИЦЬКА ПАРТІЯ,ЛЬВІВСЬКА ОБЛАСНА організація,40014820,UA113252680000000002600477437,Львівська обл.,2,2024,
30.06.2024,"АТ АКБ ""Львів""",2298429,"АТ АКБ ""Львів""",09801546,"79008, м.Львів, вул. Сербська, 1","комісія за розрахункове обслуговування клієнтів по системі ""клієнт-банк"" за період 01.06.24-30.06.24 зг. договору. № 40.00.002425/рко від 17.09.2015",381,Банківські послуги,50,Юридична особа,Поточний рахунок,УКРАЇНСЬКА ГАЛИЦЬКА ПАРТІЯ,ЛЬВІВСЬКА ОБЛАСНА організація,40014820,UA113252680000000002600477437,Львівська обл.,2,2024,
24.04.2024,"АТ АКБ ""Львів""",1178409,"АТ АКБ ""Львів""",09801546,"79008, м.Львів, вул. Сербська, 1",ком-ія за надання довідки щодо руху коштів по поточних рахунках та рко зг.дог.№ 40.00.002175/рко від 10.12.2014,381,Банківські послуги,100,Юридична особа,Поточний рахунок,УКРАЇНСЬКА ГАЛИЦЬКА ПАРТІЯ,Центральний офіс,39481037,UA203252680000000002600671275,Львівська обл.,2,2024,
30.04.2024,"АТ АКБ ""Львів""",1564807,"АТ АКБ ""Львів""",09801546,"79008, м.Львів, вул. Сербська, 1",комісія за користування пакетом за період 01.01.24-30.04.24 зг. договору. №40.00.002175/рко від 10.12.2014,381,Банківські послуги,399,Юридична особа,Поточний рахунок,УКРАЇНСЬКА ГАЛИЦЬКА ПАРТІЯ,Центральний офіс,39481037,UA203252680000000002600671275,Львівська обл.,2,2024,
20.08.2024,"АТ АКБ ""Львів""",894915,"АТ АКБ ""Львів""",09801546,"79008, Львівська обл., м. Львів, вул. Сербська, буд. 1",комісія за надання довідки стосовно наявності відкритого поточного рахунку та рко зг.дог.№26005107244001/980/р від 15.01.2020,381,Банківські послуги,100.0,Юридична особа,Поточний рахунок,УКРАЇНСЬКА ГАЛИЦЬКА ПАРТІЯ,Львівська міська організація,43350118,UA023252680000026005107244001,Львівська обл.,3,2024,
20.08.2024,"АТ АКБ ""Львів""",895288,"АТ АКБ ""Львів""",09801546,"79008, м.Львів, вул. Сербська, 1",комісія за надання довідки стосовно наявності відкритого поточного рахунку та рко зг.дог.№ 40.00.002425/рко від 17.09.2015,381,Банківські послуги,100.0,Юридична особа,Поточний рахунок,УКРАЇНСЬКА ГАЛИЦЬКА ПАРТІЯ,ЛЬВІВСЬКА ОБЛАСНА організація,40014820,UA113252680000000002600477437,Львівська обл.,3,2024,
