Найменування банку,Вид рахунку,Номер рахунку,Сума коштів,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Дата,Квартал,Рік
"ПАТ КБ ""Правекс-банк""",поточний рахунок,26002700419742,"117461,06",ЗА ЖИТТЯ!,Центральний офіс,21709375,Україна,2017-12-31,5,2017
"ПАТ КБ ""Правекс-банк""",поточний рахунок,26006799976560,0,ЗА ЖИТТЯ!,Центральний офіс,21709375,Україна,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26008055328839,0,ЗА ЖИТТЯ!,Вінницька обласна організація,41278737,Вінницька область,2017-12-31,5,2017
"ПАТ ""Банк Восток""",поточний рахунок,26001010511596,160,ЗА ЖИТТЯ!,Одеська обласна організація,34055433,Одеська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002052231985,2,ЗА ЖИТТЯ!,Харківська обласна організація,33900035,Харківська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26047052204052,0,ЗА ЖИТТЯ!,Харківська обласна організація,33900035,Харківська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26059052213989,0,ЗА ЖИТТЯ!,Харківська обласна організація,33900035,Харківська область,2017-12-31,5,2017
невідомо,поточний рахунок,19751,0,ЗА ЖИТТЯ!,Київська обласна організація,34001929,Київська область,2017-12-31,5,2017
невідомо,поточний рахунок,19752,0,ЗА ЖИТТЯ!,Київська міська організація,40398712,Київ,2017-12-31,5,2017
невідомо,поточний рахунок,19753,0,ЗА ЖИТТЯ!,Запорізька обласна організація,39400010,Запорізька область,2017-12-31,5,2017
невідомо,поточний рахунок,19754,0,ЗА ЖИТТЯ!,Сумська обласна організація,40899474,Сумська область,2017-12-31,5,2017
невідомо,поточний рахунок,19755,0,ЗА ЖИТТЯ!,Миколаївська обласна організація,36579383,Миколаївська область,2017-12-31,5,2017
невідомо,поточний рахунок,19756,0,ЗА ЖИТТЯ!,Миколаївська міська організація,37278736,Миколаївська область,2017-12-31,5,2017
невідомо,поточний рахунок,19757,0,ЗА ЖИТТЯ!,Чернігівська обласна організація,40956783,Чернігівська область,2017-12-31,5,2017
невідомо,поточний рахунок,19758,0,ЗА ЖИТТЯ!,Луганська обласна організація,41366346,Луганська область,2017-12-31,5,2017
невідомо,поточний рахунок,19759,0,ЗА ЖИТТЯ!,Закарпатська обласна організація,41433071,Закарпатська область,2017-12-31,5,2017
невідомо,поточний рахунок,197510,0,ЗА ЖИТТЯ!,Полтавська обласна організація,41406556,Полтавська область,2017-12-31,5,2017
невідомо,поточний рахунок,197511,0,ЗА ЖИТТЯ!,Хмельницька обласна організація,41450186,Хмельницька область,2017-12-31,5,2017
невідомо,поточний рахунок,197512,0,ЗА ЖИТТЯ!,Львівська обласна організація,41468565,Львівська область,2017-12-31,5,2017
невідомо,поточний рахунок,197513,0,ЗА ЖИТТЯ!,Чернігівська міська організація,41443095,Чернігівська область,2017-12-31,5,2017
невідомо,поточний рахунок,197514,0,ЗА ЖИТТЯ!,Кіровоградська обласна організація,41478573,Кіровоградська область,2017-12-31,5,2017
невідомо,поточний рахунок,197515,0,ЗА ЖИТТЯ!,Дніпропетровська обласна організація,41549539,Дніпропетровська область,2017-12-31,5,2017
невідомо,поточний рахунок,197516,0,ЗА ЖИТТЯ!,Чернівецька обласна організація,41656616,Чернівецька область,2017-12-31,5,2017
невідомо,поточний рахунок,197517,0,ЗА ЖИТТЯ!,Донецька обласна організація,41767043,Донецька область,2017-12-31,5,2017
невідомо,поточний рахунок,197518,0,ЗА ЖИТТЯ!,Рівненська обласна організація,41772891,Рівненська область,2017-12-31,5,2017
невідомо,поточний рахунок,197519,0,ЗА ЖИТТЯ!,Черкаська обласна організація,41850466,Черкаська область,2017-12-31,5,2017
