Найменування банку,Вид рахунку,Номер рахунку,Сума коштів,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Дата,Квартал,Рік
Ощадбанк,Поточний рахунок,UA953288450000026000300084521,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Овідіопольська районна організація Аграрної партії України,39909834,Одеська обл.,2024-12-31,4,2024
"АТ КБ ""Приватбанк""",Поточний рахунок,UA273052990000026002000703773,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Рівненська обласна партійна організація Аграрної партії України,35103253,Рівненська обл.,2024-12-31,4,2024
"Чернівецька філія АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA023052990000026000011802449,5530.18,АГРАРНА ПАРТІЯ УКРАЇНИ,Чернівецька обласна партійна організація Аграрної партії України,35096655,Чернівецька обл.,2024-12-31,4,2024
"АТ КБ ""ПриватБанк""",Поточний рахунок,UA443052990000026000006302181,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Чернігівська обласна партійна організація Аграрної партії України,35030222,Чернігівська обл.,2024-12-31,4,2024
АТ КБ Приватбанк,Поточний рахунок,UA273052990000026002001204293,4395.65,АГРАРНА ПАРТІЯ УКРАЇНИ,Полтавська обласна партійна організація Аграрної партії України,34874174,Полтавська обл.,2024-12-31,4,2024
"АТ ""КБ""Глобус""",Поточний рахунок,UA183805260000002600700109888,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Полтавська обласна партійна організація Аграрної партії України,34874174,Полтавська обл.,2024-12-31,4,2024
АТ КБ Приватбанк,Рахунок для соцiальних виплат,UA843052990000026041031201131,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Полтавська обласна партійна організація Аграрної партії України,34874174,Полтавська обл.,2024-12-31,4,2024
"ПАТ АБ ""Південний""",Поточний рахунок,UA483282090000026003010050363,1838.21,АГРАРНА ПАРТІЯ УКРАЇНИ,Київська районна у м. Полтаві партійна організація Аграрної партії України,34825745,Полтавська обл.,2024-12-31,4,2024
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA543052990000026007020805979,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Волинська обласна партійна організація Аграрної партії України,35123683,Волинська обл.,2024-12-31,4,2024
АТ КРЕДОБАНК,Поточний рахунок,UA333253650000026006011160932,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Львівська регіональна партійна організація Аграрної партії України,35048004,Львівська обл.,2024-12-31,4,2024
АТ КБ ПРИВАТБАНК,Поточний рахунок,UA293052990000026004050539359,27077.00,АГРАРНА ПАРТІЯ УКРАЇНИ,ДНІПРОПЕТРОВСЬКА РЕГІОНАЛЬНА ПАРТІЙНА ОРГАНІЗАЦІЯ АГРАРНОЇ ПАРТІЇ УКРАЇНИ,42078603,Дніпропетровська обл.,2024-12-31,4,2024
"АТ КБ ""Приватбанк""",Транзитний рахунок(ст. 15 Закону № 361),UA023052990000029036050189116,10103.72,АГРАРНА ПАРТІЯ УКРАЇНИ,Київська регіональна міська партійна організація Аграрної партії України,35839722,м.Київ,2024-12-31,4,2024
АТ КБ ПриватБанк,Поточний рахунок,UA173052990000026006004904790,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Одеська обласна партійна організація Аграрної партії України,37279902,Одеська обл.,2024-12-31,4,2024
АТ КБ ПриватБанк,Транзитний рахунок(ст. 15 Закону № 361),UA913052990000029030050215945,75.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Одеська обласна партійна організація Аграрної партії України,37279902,Одеська обл.,2024-12-31,4,2024
АТ КРЕДОБАНК,Поточний рахунок,UA833253650000002600201685411,84410.12,АГРАРНА ПАРТІЯ УКРАЇНИ,Харківська обласна організація Аграрної партії України,34951845,Харківська обл.,2024-12-31,4,2024
АТ КБ «Приватбанк»,Поточний рахунок,UA793052990000026003006103763,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Вінницька обласна партійна організація Аграрної партії України,35111112,Вінницька обл.,2024-12-31,4,2024
"Філія Вінницьке ОУ АТ ""Ощадбанк""",Поточний рахунок,UA263020760000026002300384695,180.68,АГРАРНА ПАРТІЯ УКРАЇНИ,Тростянецька районна організація Аграрної партії України,39936863,Вінницька обл.,2024-12-31,4,2024
"АТ Райффайзен Банк""",Поточний рахунок,UA093808050000000026006529624,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Миколаївська регіональна партійна організація Аграрної партії України,34993102,Миколаївська обл.,2024-12-31,4,2024
"АТ Райффайзен Банк""",Транзитний рахунок по ст15  закону,UA173003350000000290392165440,20000.53,АГРАРНА ПАРТІЯ УКРАЇНИ,Миколаївська регіональна партійна організація Аграрної партії України,34993102,Миколаївська обл.,2024-12-31,4,2024
АТ КРЕДОБАНК,Поточний рахунок,UA943253650000000260090008648,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Сумська обласна партійна організація Аграрної партії України,34932761,Сумська обл.,2024-12-31,4,2024
